🍓Strawberry Banana Frozen Yogurt #TastyJunior🍌; Just imagine your little tike’s hands making this delightful treat with you:;|Servings: 4||3 cups frozen strawberries||3 frozen bananas||2/3 cup plain Greek yogurt||Chopped fresh strawberries (optional)|||;|1. Combine frozen fruit and yogurt in a food processor, blend until smooth.||2. Spread mixture onto an 8×8 glass baking dish, and sprinkle on fresh strawberries.||3. Cover and freeze for 2 hours.  ||4. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-06/29/16/asset/buzzfeed-prod-fastlane03/sub-buzz-14384-1467232849-4.jpg?resize=625:781;https://img.youtube.com/vi/pGJOGelvRmA/2.jpg;{"progload_video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=pGJOGelvRmA", "id":"4297071_9072657", "length":"No image found", "published":"2016-06-29 16:48:58"}}
Cheese Stuffed Cauliflower Nuggets; Cheese-Stuffed Cauliflower Nuggets;|Servings: 12 nuggets||1 head of cauliflower, steamed||1 egg||¾ cup bread crumbs||½ teaspoon salt||¼ teaspoon pepper||1 teaspoon garlic powder||2 tablespoons dried parsley||12 (1-inch) cubes cheddar cheese||1 cup flour||2 eggs, beaten||1 cup bread crumbs|||;|1. Preheat oven to 350°F/180°C.||2. In a bowl, mash the cauliflower until slightly combined. ||3. Add the egg, ¾ cup bread crumbs, salt, pepper, garlic powder, and parsley, and mix with a fork until combined.  Chill for 10 minutes.||4. Form the mixture into nuggets with a cube of cheddar cheese in the center.  Pack them tightly.||5. Roll each nugget in flour, then egg, then bread crumbs.  Place on a baking sheet covered in parchment paper.||6. Bake for 18-20 minutes, flipping the nuggets halfway through.  Brush with oil for browner nuggets.||7. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-05/25/16/asset/buzzfeed-prod-fastlane03/sub-buzz-1435-1464207201-19.jpg?resize=625:781;https://img.youtube.com/vi/db8h8VuN388/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=db8h8VuN388", "id":"4259155_8729421", "length":"58", "published":"2016-05-25 16:32:38"}}
Cheesy Egg & Biscuit Cups; The most important part of any #TastyJunior video is THE HANDS. Amirite?;|Servings: 16 cups||1 tube refrigerated jumbo biscuits||6 eggs||½ cup milk||¼ tsp salt||¼ tsp pepper||1 cup cooked bacon, chopped||½ cup chives, chopped||1 ½ cups shredded cheddar cheese|||;|1. Preheat oven to 350°F/180°C||2. Cut 6 biscuits in half, and on a floured surface, roll each half out into 5 inch diameter circles.||3. Press the biscuit circles into a greased muffin tin.||4. In a bowl, whisk the eggs, milk, salt, and pepper.||5. Pour egg mixture into biscuit cups, no more than half full.||6. Divide the bacon and chives among the cups, then top each one with cheese.||7. Bake 15-20 minutes, until eggs are fully set.||8. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-05/11/13/enhanced/webdr03/enhanced-12666-1462987707-5.jpg;https://img.youtube.com/vi/bi-rgrst51s/2.jpg;{"progload_video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=bi-rgrst51s", "id":"4245625_8635984", "length":"35", "published":"2016-05-11 14:12:37"}}
Cheesy Zucchini Sausage Cups #TastyJunior; Cheesy Zucchini Sausage Cups;|36 square wonton wrappers||1 cup ricotta cheese||1 zucchini, sliced into discs||1 cup marinara sauce||6 fully cooked sausages, diced||1 cup mozzarella cheese|||;|Preheat oven to 375°F/190°C. In muffin tin, in each cup, layer one wonton wrapper, then ricotta, a wonton wrapper, marinara, zucchini, a wonton wrapper, sausage, and finally mozzarella. Bake for 15-20 minutes, until wonton wrappers are golden brown. Top with fresh parsley or basil. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-04/20/17/enhanced/webdr09/enhanced-18278-1461186767-1.jpg;https://img.youtube.com/vi/cLWavHuDJxg/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=cLWavHuDJxg", "id":"4223805_8490972", "length":"28", "published":"2016-04-20 18:49:09"}}
No-Bake Peanut Butter Pie Jars; HOW…;|1 cup powdered sugar||8 ounces cream cheese, softened||1 cup creamy peanut butter||16 ounces whipped topping, divided||Graham crackers||Hard shell chocolate sauce||Optional toppings:||Crushed peanuts||Rainbow sprinkles||Mini chocolate chips||Other equipment needed:||12 jam jars|||;|1. In a large mixing bowl beat together powdered sugar, cream cheese, and peanut butter.||2. Fold in eight ounces of the whipped topping.||3. Crush half a graham cracker into the bottom or a jam jar.||4. Drizzle a layer off hard shell over the graham cracker (this will firm up and act as a barrier to ensure the graham crackers stay crunchy).||5. Spoon in the peanut butter pie mixture, filling the jam jar 3/4 of the way.||6. Top off with whipped topping and additional toppings to your liking.||7. Chill the jars in the fridge for at least 1 hour before serving.|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-04/27/19/enhanced/webdr06/enhanced-16209-1461799137-2.jpg;https://img.youtube.com/vi/1r9A9u1V6SQ/2.jpg;{"progload_video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=1r9A9u1V6SQ", "id":"4232220_8543872", "length":"66", "published":"2016-04-27 19:26:24"}}
Frozen Yogurt Granola Cups #TastyJunior; Frozen Yogurt Granola Cups;|Makes 12 granola cups.||1 cup granola||1 Tbsp. butter (melted)||1 Tbsp. Honey||24 oz yogurt of choice||Fruit of choice (we used blackberries, raspberries, and chopped strawberries)|||;|In a bowl, combine one cup granola, one Tbsp. melted butter, and one Tbsp. honey. Mix well.||Fill a muffin tin with cup liners and divide granola mixture across all, evenly covering the bottoms. Fill each cup with yogurt and top with fruit. Freeze for two or more hours.|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-04/13/16/enhanced/webdr14/enhanced-9730-1460580337-1.jpg;https://img.youtube.com/vi/1l1oP0mHoHM/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=1l1oP0mHoHM", "id":"4211237_8435595", "length":"40", "published":"2016-04-13 17:03:02"}}
Banana S'mores Bites #TastyJunior; Take a bite out of these cute little snacks… or share with the little ones:;|1 banana||1/2 cup chocolate chips||1 tsp coconut oil||2 graham crackers||1/4 cup marshmallow fluff|||;|Slice the banana into 12 slices. Crush the graham cracker crumbs in a sealed plastic bag. Melt the chocolate chips with the coconut oil in the microwave for one minute, in 30 second intervals. Coat the bananas with the chocolate, and lay on wax paper on a baking sheet. Sprinkle with graham cracker crumbs. Freeze for 15 minutes, then sandwich two bananas together with marshmallow fluff. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-04/6/12/enhanced/webdr05/enhanced-28352-1459960897-1.jpg;https://img.youtube.com/vi/EmsrKEay3WE/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=EmsrKEay3WE", "id":"4168405_8379526", "length":"37", "published":"2016-04-06 12:57:33"}}
🍕Easy Pizza #TastyJunior🍕; Here is the cutest thing ever: Little Jackson is making pizza with his mommy, Hannah. Totally something you can do with your little one at home, too!;|||1 cup warm water||2 tsp sugar||1 packet active yeast||2½ cups bread flour||1 tsp salt||1 Tbsp. olive oil||1 jar marinara sauce||Mozzarella cheese||Additional toppings of choice|||||;|Preheat oven to 450°F / 230°C.||In a large bowl, combine 1 cup warm water, 2 teaspoons of sugar, and 1 packet active yeast. Stir and then let sit for 10 minutes to allow yeast to activate.||Add 2½ cups bread flour, 1 teaspoon of salt, and 1 tablespoon of olive oil. Mix until it forms an even ball of dough.||Cut into as many pieces as desired and flatten into pizza crust shape. Top with desired toppings and bake at 450°F/230°C for 10 to 15 minutes or until crust is golden brown.|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-03/1/12/enhanced/webdr03/enhanced-15148-1456853692-1.jpg;https://img.youtube.com/vi/PG6oAO9sgEU/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=PG6oAO9sgEU", "id":"4171119_8112370", "length":"54", "published":"2016-03-01 15:09:58"}}
Mason Jar Cornbread Burger; Mason Jar Cornbread Burger;|Veggie Burger||2 cans black eyed peas, drained||2 tablespoons BBQ sauce or adobo||1 tablespoon seasoned salt||1 egg||1/3 cup panko||Finely chopped sautéed kale (or other leafy green) ||Cornbread Buns||Box cornbread batter (mix, butter, egg, buttermilk, etc.)||Spicy Mayo||1/2 cup mayonnaise||2 tablespoon dijon mustard||1 tablespoon hot sauce||1/2 clove garlic, minced ||Special Equipment||9 mason jar lid rings (large)|||;|1. Preheat oven to 400˚F/200˚C.||2. Lay out 12 mason jar lid rings upside down on a parchment-lined baking sheet.||3. Spray rings thoroughly with cooking spray.||4. Mix cans of beans, BBQ sauce, seasoned salt, egg, and panko in food processor until it becomes a thick paste.||5. Mix cornbread batter/mix - it should be fairly thick||6. Fill 4 rings with bean mix (they can be compacted to the rim of the ring).||7. Fill 8 rings with cornbread batter. (Do not completely fill. Leave a small amount of room at the top to allow for rise, making sure the spread batter evenly throughout ring.)||8. Bake 20-25 minutes or until cornbread is golden brown and burgers are lightly browned.||9. Mix all ingredients for the spicy mayo and store in a refrigerator until ready to use.||10. Assemble burger including any additional ingredients desired (we used sautéed kale, but also suggest collard greens or spinach).||11. Eat and like it!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-09/12/15/asset/buzzfeed-prod-fastlane03/sub-buzz-13857-1473707694-1.jpg?resize=625:901;https://img.youtube.com/vi/lG8J-cVdW3M/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=lG8J-cVdW3M", "id":"4354295_9601835", "length":"No image found", "published":"2016-09-12 15:20:59"}}
Roasted Veggie Salad; Butternut Squash + Brussels Sprouts + Bell Pepper = Perfection.;|Serves: 4 ||1 red bell pepper, roughly chopped||1 lb butternut squash||1 lb Brussels sprouts, hulled and halved||2 tsp dried oregano||1 tsp salt||1 tsp black pepper||3 Tbsp. olive oil||4 oz mixed greens||Avocado Dressing||1 avocado||1 small garlic clove||Juice of 1 lime||1/4 cup olive oil||1/2 tsp salt||1/4 tsp black pepper|||;|1. Preheat oven to 400°F/200°C||2. In a large bowl, mix the butternut squash, bell pepper, Brussels sprouts, dried oregano, salt, pepper, and olive oil until the veggies are evenly coated. ||3. Pour the vegetables onto a baking sheet in one even layer and roast for 40 minutes.||4. To make the dressing, place the avocado, garlic, lime juice, olive oil, salt, and pepper in a blender or food processor and blend until the mixture is light and creamy.||5. To assemble the salad, place a handful of mixed greens on a plate and top with the roasted veggies. Spoon on the Avocado Dressing and serve!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-06/23/13/asset/buzzfeed-prod-fastlane02/sub-buzz-24625-1466704761-1.jpg?resize=625:781;https://img.youtube.com/vi/-n38kQC7pS0/2.jpg;{"progload_video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=-n38kQC7pS0", "id":"4288921_8991785", "length":"No image found", "published":"2016-06-23 15:29:13"}}
Potato Asparagus Tart; Mmmm…;|Serves: 9 Slices ||4 red potatoes||3 cups of water ( enough to cover the potatoes)||1/2 cup heavy cream||1 teaspoon salt||1 teaspoon Italian seasoning||1/2 teaspoon ground black pepper||2 tablespoon melted butter||1 sheet puff pastry, defrosted||2 cups parmesan cheese||4 ounces goat cheese||1 bunch of asparagus||1 teaspoon salt||1 teaspoon ground black pepper||1 tablespoon olive oil||1 tablespoon lemon juice|||;|1. Preheat oven to 400ºF/200ºC.||2. Thinly slice potatoes and soak in cold water for 10 minutes, just enough to cover the potatoes. Then pat dry.||3. In a medium bowl, mix heavy cream, salt, Italian seasoning, black pepper and melted butter and stir. Add potato slices and evenly coat every piece in the cream mixture.||4. Line baking tray with parchment paper and place one sheet of puff pastry. With a fork, evenly poke the entire sheet.||5. Place shredded or grated parmesan cheese on the puff pastry. Then layer each potato slice to cover the sheet, leaving 1/2 inch on all sides.||6. With 2 spoons, scoop small amounts of goat cheese on top of the potatoes. Season with a pinch of salt and pepper.||7. Bake for for 30 min. or until the crust is golden brown.||8. With a peeler hold the bottom of the asparagus and carefully peel from bottom to the tip. Peel twice on one side, then flip over to peel the other side. It will give you a even ribbon.||9. Put all the asparagus ribbons into a bowl and mix in salt, pepper, olive oil and lemon juice. Toss the ribbons until evenly coated.||10. Place the asparagus ribbons on top of the freshly baked potato tart, then slice and enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-06/23/20/asset/buzzfeed-prod-fastlane02/sub-buzz-21523-1466727356-2.jpg?resize=625:782;https://img.youtube.com/vi/QUPHUdokq3I/2.jpg;{"progload_video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=QUPHUdokq3I", "id":"4289339_9005778", "length":"No image found", "published":"2016-06-24 15:18:38"}}
Peaches And Cream Coffee Cake; Add a dollop of cream to your coffee cake.;|Serving Size: 8||2 boxes of cinnamon streusel cake mix ||1½ cups water||½ cup vegetable oil||5 eggs, divided as 4 and 1||1 package (8 oz) cream cheese, softened||¼ cup granulated sugar ||3 peaches, thinly sliced||Whipped cream to garnish|||;|1. Preheat the oven to 400ºF/200ºC.||2. In an empty bowl, mix cream cheese, sugar, and 1 egg until smooth; set aside.||3. In a separate bowl, mix the cake mix according to box instructions.||4. In a buttered cast iron skillet, pour half of the cake batter in and evenly spread it. ||5. Then drop spoonfuls of the cream cheese filling on top of the batter and carefully spread it over the batter. ||6. Arrange the peaches over the cream cheese filling, then add the rest of the batter. ||7. Garnish the top with leftover peach slices and sprinkle crumble topping if your cake batter includes it.||8. Bake for 30 minutes or until a toothpick comes out clean. ||9. Garnish with whipped cream and enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-06/22/13/asset/buzzfeed-prod-fastlane02/sub-buzz-15842-1466618283-1.jpg?resize=625:625;https://img.youtube.com/vi/_msBovH6GZQ/2.jpg;{"progload_video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=_msBovH6GZQ", "id":"4287396_8976492", "length":"No image found", "published":"2016-06-23 10:00:06"}}
🍔Cheese Stuffed Mushroom Burger🍔; Cheese-Stuffed Mushroom Burger;|Servings: 1||Mushroom Burger:||1 slice American cheese||1 slice Swiss cheese||2 portobello mushroom caps, de-stemmed||½ cup breadcrumbs||1 egg, beaten||½ cup flour||Vegetable oil, for deep frying||Sauce:||2 tablespoon mayonnaise||1 tablespoon ketchup||1 teaspoon worcestershire sauce||1 teaspoon garlic salt||¼ tablespoon hot chili sauce||Garnish:||Lettuce||Tomato, sliced||Onions, sliced||Pickles, sliced (optional)||Burger buns|||;|1. Line a plate with two paper towels. Place two small portobello mushroom caps on the paper towels, then cover with two more paper towels. Top with another plate.||2. Meanwhile, in a small bowl, mix together mayonnaise, ketchup, Worcestershire sauce, garlic salt, and hot chili sauce.||3. Place a slice of Swiss cheese down on a counter top, then place a slice of American cheese on top, folding the corners of the American cheese in towards the center. Do the same with Swiss cheese, forming a ball shape.||4. Place the cheese ball on one mushroom cap and then sandwich the other on top of it, pressing down to make the mushroom edges touch. Take a piece of clear plastic wrap and wrap it around the mushroom burger, twisting the sides like a piece of candy to release all of the air. Tuck the plastic wrap under the mushroom and refrigerate for 10-15 minutes.||5. Put the egg, flour, and bread crumbs into 3 separate bowls.||6. Remove plastic and coat mushroom burger in flour, egg, then bread crumbs. Dip in egg wash and bread crumbs one more time.||7. Heat vegetable oil in a large pan until it is 375ºF/190ºC and fry mushroom burger for 1-2 minutes or until golden brown.||8. Remove burger onto paper towel to drain excess oil and let cool 1-2 minutes.||9. Assemble burger, spread special sauce on buns, and enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-07/8/19/asset/buzzfeed-prod-fastlane02/sub-buzz-1217-1468021584-4.jpg?resize=625:781;https://img.youtube.com/vi/6acThzdKvIU/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=6acThzdKvIU", "id":"4309966_9206686", "length":"No image found", "published":"2016-07-08 18:47:44"}}
Spinach Artichoke Ravioli Bake; Spinach Artichoke Ravioli Bake;|Servings: 10||22 ounces frozen ravioli||8 ounces of cream cheese||1½ cups mozzarella cheese||¾ cup sour cream||16 ounces (one can) artichoke hearts||5 ounces spinach, cooked and chopped||½ cup parmesan cheese||1 cup milk||1 tablespoon garlic salt (optional)|||;|1. In a large bowl, mix sour cream, parmesan cheese, mozzarella cheese, sour cream, artichoke hearts, spinach, milk, and garlic salt (if you want it). ||2. Pour a third of the spinach artichoke mixture in a large glass baking tray and spread it evenly over the bottom. ||3. Line the tray with frozen ravioli, spread more mixture over top the ravioli, then spread the rest of the ravioli in the tray and cover that with remaining mixture.||4. Bake in the oven at 375ºF/190ºC for 30–35 minutes or until the bake has browned.||5. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-07/11/16/asset/buzzfeed-prod-fastlane03/sub-buzz-17426-1468268314-1.jpg?resize=625:1309;https://img.youtube.com/vi/xP5t4hVTuSw/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=xP5t4hVTuSw", "id":"4311237_9217051", "length":"44", "published":"2016-07-11 16:27:01"}}
🍓Strawberry Banana Frozen Yogurt #TastyJunior🍌; Just imagine your little tike’s hands making this delightful treat with you:;|Servings: 4||3 cups frozen strawberries||3 frozen bananas||2/3 cup plain Greek yogurt||Chopped fresh strawberries (optional)|||;|1. Combine frozen fruit and yogurt in a food processor, blend until smooth.||2. Spread mixture onto an 8×8 glass baking dish, and sprinkle on fresh strawberries.||3. Cover and freeze for 2 hours.  ||4. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-06/29/16/asset/buzzfeed-prod-fastlane03/sub-buzz-14384-1467232849-4.jpg?resize=625:781;https://img.youtube.com/vi/pGJOGelvRmA/2.jpg;{"progload_video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=pGJOGelvRmA", "id":"4297071_9072657", "length":"No image found", "published":"2016-06-29 16:48:58"}}
Loaded Mashed Potato Cups; Mix it up real good.;|Servings: 12||For the mashed potatoes: ||4 potatoes||¾ cup milk||4 Tbsp. Butter||¼ cup sour cream||For the cups: ||2 cups mashed potatoes||¼ cup bacon, cooked and crumbled||¼ cup chives||¼ cup Parmesan cheese, shredded||1 tsp salt||1 tsp pepper||1 tsp garlic powder||1 cup cheddar cheese|||;|In a large bowl, combine mashed potatoes, bacon, chives, Parmesan cheese, salt, pepper, and garlic powder. ||Spray a 12-cup muffin pan with cooking spray and divide the mashed potatoes evenly into each cup, ||Make a hole in the center of each mashed potato cup.||Add shredded cheddar to the center of each cup. ||Bake mashed potato cups at 400ºF/200ºC for 30-35 minutes or until outside is crispy and brown. ||Top with a dollop of sour cream, chives, and bacon crumbs. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-06/15/19/asset/buzzfeed-prod-fastlane03/sub-buzz-5937-1466032717-1.jpg?resize=625:875;https://img.youtube.com/vi/kF6rT4v9nQY/2.jpg;{"progload_video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=kF6rT4v9nQY", "id":"4279790_8911332", "length":"", "published":"2016-06-17 11:29:33"}}
Cheese Stuffed Cauliflower Nuggets; Cheese-Stuffed Cauliflower Nuggets;|Servings: 12 nuggets||1 head of cauliflower, steamed||1 egg||¾ cup bread crumbs||½ teaspoon salt||¼ teaspoon pepper||1 teaspoon garlic powder||2 tablespoons dried parsley||12 (1-inch) cubes cheddar cheese||1 cup flour||2 eggs, beaten||1 cup bread crumbs|||;|1. Preheat oven to 350°F/180°C.||2. In a bowl, mash the cauliflower until slightly combined. ||3. Add the egg, ¾ cup bread crumbs, salt, pepper, garlic powder, and parsley, and mix with a fork until combined.  Chill for 10 minutes.||4. Form the mixture into nuggets with a cube of cheddar cheese in the center.  Pack them tightly.||5. Roll each nugget in flour, then egg, then bread crumbs.  Place on a baking sheet covered in parchment paper.||6. Bake for 18-20 minutes, flipping the nuggets halfway through.  Brush with oil for browner nuggets.||7. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-05/25/16/asset/buzzfeed-prod-fastlane03/sub-buzz-1435-1464207201-19.jpg?resize=625:781;https://img.youtube.com/vi/db8h8VuN388/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=db8h8VuN388", "id":"4259155_8729421", "length":"58", "published":"2016-05-25 16:32:38"}}
Waffle Grilled Cheese; Waffle Grilled Cheese;|Makes 4 sandwiches||2 cups waffle mix||1 Tbsp. minced rosemary (fresh or dried)||1 egg||2 Tbsp. vegetable oil||1 1/3 cup milk||8 oz sliced sharp cheddar cheese|||;|1. In a large bowl, combine waffle mix, rosemary, egg, oil, and milk. Stir until well combined.||2. Pour about 1/2 cup of the batter into the waffle iron (Amount may vary based on the size of the waffle iron). Cook until the waffle is golden brown.||3. Add slices of cheese on half of the waffle. Carefully, fold the other half on top and close the lid. Cook until the cheese is melted.||4. Serve & enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-04/29/17/enhanced/webdr12/enhanced-15362-1461965954-12.jpg;https://img.youtube.com/vi/FGE7buYaQfg/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=FGE7buYaQfg", "id":"4234519_8560422", "length":"No image found", "published":"2016-04-29 17:43:18"}}
Berry Smoothie Bowl; Berry Smoothie Bowl;|Servings: 2||2 cups mixed berries (we used 1/2 cup strawberries, 1/2 cup raspberries, 1 cup blackberries)||1/2 cup greek yogurt||1/4 cup almond milk (or soy milk)||1/4 cup peanut butter||Top with whatever you like! ||We used: ||Sliced strawberries||Sliced bananas||Slivered almonds||Sunflower seeds||Shredded coconut||Chia seeds|||;|1. Blend mixed berries, greek yogurt, almond milk, and peanut butter until smooth.||2. Top with your favorite toppings and enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-04/22/17/enhanced/webdr10/enhanced-4867-1461358987-10.jpg;https://img.youtube.com/vi/b37XaK4m58w/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=b37XaK4m58w", "id":"4226756_8508161", "length":"44", "published":"2016-04-23 15:20:12"}}
Buffalo Cauliflower Tacos; Cauliflower can be so versatile.;|Servings: 6-8 tacos||For the cauliflower:||1 head of cauliflower||2 tsp garlic powder||1 tsp salt||1/4 cup hot sauce||2 tablespoons butter, melted||For the tacos (mostly optional, but recommended):||10 flour tortillas or 1 head butter leaf lettuce (or both, go crazy!)||1/2 cup halved cherry tomatoes ||1 avocado, cubed||1/4 cup blue cheese or ranch dressing|||;|1. Preheat oven to 425ºF / 218ºC.||2. Cut the head of cauliflower in half. Using your hands, pluck bite sized florets from each half. Trim bottoms of florets as necessary.||3. Toss the cauliflower in a large bowl with the garlic powder, salt, hot sauce, and melted butter.||4. Spread cauliflower on a baking in a single layer and roast for 40 minutes, mixing after 20.||5. Assemble your tacos with your preferred toppings and shell and eat.|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-05/3/12/enhanced/webdr04/enhanced-26102-1462293746-1.jpg;https://img.youtube.com/vi/OJBxIU_qGtw/2.jpg;{"progload_video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=OJBxIU_qGtw", "id":"4237539_8580305", "length":"54", "published":"2016-05-03 12:56:54"}}
Red Wine Spaghetti; Here’s what happiness in a bowl looks like:;|Servings: 4||4 cups water||1 bottle full bodied red wine (we used cabernet) ||1 pound spaghetti ||2 tablespoons olive oil||4 cloves garlic, thinly sliced||1 teaspoon red pepper flakes||2 tablespoons butter||1 cup freshly grated parmesan||1/2 cup flatleaf Italian parsley|||;|1. Measure 1/4 cup of wine and set aside.||2. Combine the water and the remainder of the bottle of wine (about 3 cups) in a large pot and bring to a boil. ||3. Once boiling, add spaghetti and cook (stirring frequently) until al dente, about 7 minutes. ||4. Reserve 1/4 cup of the cooking liquid and drain the spaghetti. Set aside.||5. In a large skillet, heat the olive oil on medium heat. Add the garlic and red pepper flakes and cook for 2 minutes, stirring occasionally.||6. Add the reserved cooking liquid and 1/4 cup of reserved wine to the skillet and bring to a simmer. Add the pasta and toss to coat with the sauce.||7. Add the butter and stir until it melts into the pasta.||8. Add salt and pepper, parmesan, and parsley and stir to combine. ||9. Serve on its own or top with more parmesan and parsley and open up another bottle of wine!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-05/6/13/enhanced/webdr10/enhanced-6688-1462554846-11.jpg;https://img.youtube.com/vi/aPp0aJcB81k/2.jpg;{"progload_video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=aPp0aJcB81k", "id":"4241093_8606064", "length":"81", "published":"2016-05-06 13:50:33"}}
Sweet Potato Black Bean Hash; This super-healthy breakfast will totally be a hit this weekend.;|Yields: 4 servings||||4 Tbsp. olive oil||3 cups diced sweet potatoes (about 2 large potatoes)||½ yellow onion, diced||1 red pepper, sliced||Salt and pepper to taste||½ Tbsp. paprika||1 tsp cumin||2 cups spinach||1 15-oz. can black beans|||||;|Heat olive oil on medium heat in a large pan. Add sweet potatoes, onion, pepper, salt, pepper, paprika, and cumin and stir. Cook for 10 minutes, occasionally stirring. Add spinach and cook for an additional five minutes. Lastly, add the black beans and stir until all ingredients are well-blended.||Serve up with eggs and avocado or on its own. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-02/16/15/enhanced/webdr03/enhanced-27812-1455652882-9.jpg;https://img.youtube.com/vi/XgmgpUIzU7M/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=XgmgpUIzU7M", "id":"4157864_8014227", "length":"46", "published":"2016-02-19 13:26:38"}}
Strawberry Peach Sangria; Strawberry Peach Sangria;|Serves 8 - 10||15 strawberries||2 peaches ||2 cups water||1½ cups sugar||1 bottle white wine, chilled||¾ cup rum||Extra strawberries and peaches, sliced||1 bottle sparkling white wine or champagne, chilled||Ice cubes|||;|1. Discard the green tops of the strawberries and slice the peaches. ||2. In a saucepan, dissolve sugar in water, then add the strawberries and peaches. ||3. Bring to a rolling boil and reduce to medium heat. Boil for approximately 15 minutes, or until the strawberries become pale and the peaches are soft. ||4. Strain the syrup and refrigerate for 2 hours, or until cooled. Discard boiled fruit. ||5. In a pitcher, combine the cooled syrup, sliced fruit, white wine, and rum. ||6. Scoop fruit into glasses with ice, pour sangria, and top with sparkling wine.||7. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-09/6/18/asset/buzzfeed-prod-fastlane03/sub-buzz-21976-1473202507-14.jpg?resize=625:781;https://img.youtube.com/vi/D9xrihRbNbk/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=D9xrihRbNbk", "id":"4350578_9590951", "length":"No image found", "published":"2016-09-09 14:13:30"}}
